gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
891129425	StillImage	image/jpeg	https://static.inaturalist.org/photos/266875/original.JPG?1362597583	http://www.inaturalist.org/photos/266875			2012-03-01T01:53Z	smnhc		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	smnhc
891128052	StillImage	image/jpeg	https://static.inaturalist.org/photos/266924/original.JPG?1362604317	http://www.inaturalist.org/photos/266924			2009-04-15T22:37Z	smnhc		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	smnhc
891110880	StillImage	image/pjpeg	https://static.inaturalist.org/photos/216522/original.jpg?1355010250	http://www.inaturalist.org/photos/216522			2009-09-05T02:00Z	kucycads		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kucycads
891094381	StillImage	image/jpeg	https://static.inaturalist.org/photos/165246/original.jpg				2012-08-04T02:00Z	bob-dodge		iNaturalist			http://creativecommons.org/licenses/by/4.0/	bob-dodge
891024943	StillImage	image/jpeg	https://static.inaturalist.org/photos/363144/original.JPG?1370769593	http://www.inaturalist.org/photos/363144			2012-11-21T22:53Z	nhmordenana		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	nhmordenana
787037725	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0804/0006/0045.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=146137&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787037484	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0904/0024/0088.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=149521&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787037467	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0904/0034/0006.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=150304&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787036365	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0704/0050/0009.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=144802&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787035019	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0904/0012/0068.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=148355&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787026821	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0904/0029/0046.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=149968&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787026543	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0904/0038/0030.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=150775&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787023644	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0904/0035/0069.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=150479&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787018962	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0904/0034/0105.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=150403&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787017375	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0904/0033/0002.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=150245&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787013128	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0504/0002/0001.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=141530&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787012454	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0904/0030/0026.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=150041&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787012452	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0904/0030/0024.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=150039&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787012451	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0904/0030/0023.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=150038&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
787012450	StillImage	image/jpeg	http://calphotos.berkeley.edu/imgs/512x768/2222_0904/0030/0022.jpeg	http://calphotos.berkeley.edu/cgi/img_query?seq_num=150037&one=T	Photograph of specimen.	Photograph of specimen.		UCMP					https://creativecommons.org/licenses/by/3.0/	
779865071	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_V2134_10_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_V_2134_10_1&autologin=true									CC BY-NC-SA, no commercial use	
779865070	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_V2129_07_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_V_2129_7_2&autologin=true									CC BY-NC-SA, no commercial use	
779865069	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_V2123_06_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_V_2123_6_1&autologin=true									CC BY-NC-SA, no commercial use	
779865068	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_V2010_12_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_V_2010_12_1&autologin=true									CC BY-NC-SA, no commercial use	
779865061	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_V1854_05_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_V_1854_5_1&autologin=true									CC BY-NC-SA, no commercial use	
779865060	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_V1854_04_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_V_1854_4_1&autologin=true									CC BY-NC-SA, no commercial use	
779865059	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_V1854_02_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_V_1854_2_1&autologin=true									CC BY-NC-SA, no commercial use	
779865058	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_V1854_01_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_V_1854_1_1&autologin=true									CC BY-NC-SA, no commercial use	
779865025	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0700_02_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_700_2_1&autologin=true									CC BY-NC-SA, no commercial use	
779865020	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0336_03_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_336_3_1&autologin=true									CC BY-NC-SA, no commercial use	
779865019	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0336_02_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_336_2_1&autologin=true									CC BY-NC-SA, no commercial use	
779865018	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0336_01_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_336_1_1&autologin=true									CC BY-NC-SA, no commercial use	
779865017	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0333_01_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_333_1_1&autologin=true									CC BY-NC-SA, no commercial use	
779865015	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0321_01_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_321_1_1&autologin=true									CC BY-NC-SA, no commercial use	
779865014	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0304_04_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_304_4_1&autologin=true									CC BY-NC-SA, no commercial use	
779865012	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0295_02_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_295_2_0&autologin=true									CC BY-NC-SA, no commercial use	
779865009	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0292_02_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_292_2_1&autologin=true									CC BY-NC-SA, no commercial use	
779865007	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0287_01_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_287_1_1&autologin=true									CC BY-NC-SA, no commercial use	
779865006	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0283_02_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_283_2_1&autologin=true									CC BY-NC-SA, no commercial use	
779865005	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0253_01_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_253_1_1&autologin=true									CC BY-NC-SA, no commercial use	
779865000	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0196_01_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_196_1_1&autologin=true									CC BY-NC-SA, no commercial use	
779864999	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0192_07_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_192_7_1&autologin=true									CC BY-NC-SA, no commercial use	
779864998	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0192_05_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_192_5_1&autologin=true									CC BY-NC-SA, no commercial use	
779864997	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S0192_02_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_192_2_1&autologin=true									CC BY-NC-SA, no commercial use	
779864995	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S1407_03_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_1407_3_1&autologin=true									CC BY-NC-SA, no commercial use	
779864992	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S1363_07_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_1363_7_1&autologin=true									CC BY-NC-SA, no commercial use	
779864989	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S1343_06_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_1343_6_1&autologin=true									CC BY-NC-SA, no commercial use	
779864988	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S1329_06_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_1329_6_1&autologin=true									CC BY-NC-SA, no commercial use	
779864987	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S1326_01_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_1326_1_1&autologin=true									CC BY-NC-SA, no commercial use	
779864985	Sound	audio/mp3	http://www.tierstimmenarchiv.de/recordings/Puma_concolor_S1286_01_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=TSA:Puma_concolor_S_1286_1_1&autologin=true									CC BY-NC-SA, no commercial use	
439779436				http://www.museum-digital.de/rlp/index.php?t=objekt&oges=1123										
